	index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
361,35.5445516667,129.2558310000,-20.153,-13.284,1,2,2.00,NONE
362,35.5445516667,129.2558283333,-20.395,-13.284,1,2,2.00,NONE
363,35.5445495000,129.2558253333,-20.667,-13.525,1,2,2.00,NONE
364,35.5445488333,129.2558233333,-20.848,-13.600,1,2,2.00,NONE
365,35.5445491667,129.2558211667,-21.044,-13.562,1,2,2.00,NONE
366,35.5445486667,129.2558228333,-20.893,-13.618,1,2,2.00,NONE
367,35.5445485000,129.2558263333,-20.576,-13.637,1,2,2.00,NONE
368,35.5445466667,129.2558256667,-20.636,-13.841,1,2,2.00,NONE
369,35.5445463333,129.2558251667,-20.682,-13.878,1,2,1.00,NONE
370,35.5445478333,129.2558245000,-20.742,-13.711,1,2,1.00,NONE
371,35.5445470000,129.2558261667,-20.591,-13.804,1,2,1.00,NONE
372,35.5445470000,129.2558243333,-20.757,-13.804,1,2,1.00,NONE
373,35.5445493333,129.2558236667,-20.818,-13.544,1,2,1.00,NONE
374,35.5445486667,129.2558206667,-21.089,-13.618,1,2,1.00,NONE
375,35.5445483333,129.2558186667,-21.270,-13.655,1,2,1.00,NONE
376,35.5445478333,129.2558158333,-21.527,-13.711,1,2,1.00,NONE
377,35.5445473333,129.2558136667,-21.723,-13.767,1,2,1.00,NONE
378,35.5445460000,129.2558130000,-21.784,-13.915,1,2,1.00,NONE
379,35.5445445000,129.2558130000,-21.784,-14.082,1,2,1.00,NONE
380,35.5445423333,129.2558111667,-21.950,-14.323,1,2,1.00,NONE
381,35.5445405000,129.2558111667,-21.950,-14.527,1,2,1.00,NONE
382,35.5445393333,129.2558098333,-22.071,-14.657,1,2,1.00,NONE
383,35.5445378333,129.2558078333,-22.252,-14.824,1,2,1.00,NONE
384,35.5445373333,129.2558100000,-22.055,-14.880,1,2,1.00,NONE
385,35.5445383333,129.2558116667,-21.905,-14.768,1,2,1.00,NONE
386,35.5445393333,129.2558130000,-21.784,-14.657,1,2,1.00,NONE
387,35.5445406667,129.2558126667,-21.814,-14.509,1,2,1.00,NONE
388,35.5445418333,129.2558143333,-21.663,-14.379,1,2,1.00,NONE
389,35.5445433333,129.2558150000,-21.603,-14.212,1,2,1.00,NONE
390,35.5445441667,129.2558168333,-21.437,-14.119,1,2,1.00,NONE
391,35.5445435000,129.2558188333,-21.255,-14.193,1,2,1.00,NONE
392,35.5445433333,129.2558210000,-21.059,-14.212,1,2,1.00,NONE
393,35.5445435000,129.2558206667,-21.089,-14.193,-1,2,1.00,NONE
394,35.5445451667,129.2558213333,-21.029,-14.008,-1,2,1.00,NONE
395,35.5445465000,129.2558218333,-20.984,-13.859,-1,2,1.00,NONE
396,35.5445480000,129.2558211667,-21.044,-13.692,-1,2,1.00,NONE
397,35.5445491667,129.2558223333,-20.938,-13.562,-1,2,1.00,NONE
398,35.5445515000,129.2558253333,-20.667,-13.303,-1,2,1.00,NONE
399,35.5445536667,129.2558276667,-20.455,-13.062,-1,2,1.00,NONE
400,35.5445558333,129.2558301667,-20.229,-12.820,-1,2,1.00,NONE
401,35.5445575000,129.2558303333,-20.214,-12.635,-1,2,1.00,NONE
402,35.5445588333,129.2558313333,-20.123,-12.486,-1,2,1.00,NONE
403,35.5445601667,129.2558323333,-20.033,-12.338,-1,2,1.00,NONE
404,35.5445615000,129.2558333333,-19.942,-12.190,-1,2,1.00,NONE
405,35.5445626667,129.2558341667,-19.867,-12.060,-1,2,1.00,NONE
406,35.5445643333,129.2558346667,-19.821,-11.874,-1,2,1.00,NONE
407,35.5445653333,129.2558363333,-19.670,-11.763,-1,2,1.00,NONE
408,35.5445663333,129.2558388333,-19.444,-11.651,-1,2,1.00,NONE
409,35.5445678333,129.2558401667,-19.323,-11.485,-1,2,1.00,NONE
410,35.5445686667,129.2558415000,-19.202,-11.392,-1,2,1.00,NONE
411,35.5445706667,129.2558423333,-19.127,-11.169,-1,2,1.00,NONE
412,35.5445731667,129.2558420000,-19.157,-10.891,-1,2,1.00,NONE
413,35.5445750000,129.2558418333,-19.172,-10.687,-1,2,1.00,NONE
414,35.5445766667,129.2558428333,-19.082,-10.501,-1,2,1.00,NONE
415,35.5445778333,129.2558441667,-18.961,-10.371,-1,2,1.00,NONE
416,35.5445791667,129.2558453333,-18.855,-10.223,-1,2,1.00,NONE
417,35.5445778333,129.2558433333,-19.036,-10.371,-1,2,1.00,NONE
418,35.5445790000,129.2558441667,-18.961,-10.241,-1,2,1.00,NONE
419,35.5445801667,129.2558455000,-18.840,-10.112,-1,2,1.00,NONE
420,35.5445811667,129.2558473333,-18.674,-10.000,-1,2,1.00,NONE
421,35.5445800000,129.2558481667,-18.598,-10.130,-1,2,1.00,NONE
422,35.5445810000,129.2558496667,-18.463,-10.019,-1,2,1.00,NONE
423,35.5445818333,129.2558516667,-18.281,-9.926,-1,2,1.00,NONE
424,35.5445818333,129.2558535000,-18.115,-9.926,-1,2,1.00,NONE
425,35.5445803333,129.2558548333,-17.995,-10.093,-1,2,1.00,NONE
426,35.5445810000,129.2558570000,-17.798,-10.019,-1,2,1.00,NONE
427,35.5445818333,129.2558583333,-17.678,-9.926,-1,2,1.00,NONE
428,35.5445836667,129.2558590000,-17.617,-9.722,-1,2,1.00,NONE
429,35.5445855000,129.2558603333,-17.496,-9.518,-1,2,1.00,NONE
430,35.5445871667,129.2558618333,-17.361,-9.332,-1,2,1.00,NONE
431,35.5445858333,129.2558628333,-17.270,-9.481,-1,2,1.00,NONE
432,35.5445858333,129.2558645000,-17.119,-9.481,-1,2,1.00,NONE
433,35.5445873333,129.2558658333,-16.998,-9.314,-1,2,1.00,NONE
434,35.5445891667,129.2558666667,-16.923,-9.110,-1,2,1.00,NONE
435,35.5445913333,129.2558695000,-16.666,-8.868,-1,2,1.00,NONE
436,35.5445925000,129.2558711667,-16.515,-8.739,-1,2,1.00,NONE
437,35.5445945000,129.2558730000,-16.349,-8.516,-1,2,1.00,NONE
438,35.5445965000,129.2558746667,-16.198,-8.293,-1,2,1.00,NONE
439,35.5445976667,129.2558761667,-16.062,-8.163,-1,2,1.00,NONE
440,35.5445986667,129.2558785000,-15.851,-8.052,-1,2,1.00,NONE
441,35.5445995000,129.2558798333,-15.730,-7.959,-1,2,1.00,NONE
442,35.5446008333,129.2558816667,-15.564,-7.811,-1,2,1.00,NONE
443,35.5446028333,129.2558836667,-15.383,-7.588,-1,2,1.00,NONE
444,35.5446048333,129.2558846667,-15.292,-7.366,-1,2,1.00,NONE
445,35.5446071667,129.2558860000,-15.172,-7.106,-1,2,1.00,NONE
446,35.5446085000,129.2558866667,-15.111,-6.957,-1,2,1.00,NONE
447,35.5446100000,129.2558873333,-15.051,-6.791,-1,2,1.00,NONE
448,35.5446090000,129.2558890000,-14.900,-6.902,-1,2,1.00,NONE
449,35.5446096667,129.2558905000,-14.764,-6.828,-1,2,1.00,NONE
450,35.5446093333,129.2558923333,-14.598,-6.865,-1,2,1.00,NONE
451,35.5446105000,129.2558931667,-14.522,-6.735,-1,2,1.00,NONE
452,35.5446091667,129.2558925000,-14.583,-6.883,-1,2,1.00,NONE
453,35.5446103333,129.2558935000,-14.492,-6.753,-1,2,1.00,NONE
454,35.5446081667,129.2558935000,-14.492,-6.995,-1,2,1.00,NONE
455,35.5446091667,129.2558950000,-14.356,-6.883,-1,2,1.00,NONE
456,35.5446113333,129.2558973333,-14.145,-6.642,-1,2,1.00,NONE
457,35.5446126667,129.2558978333,-14.100,-6.494,-1,2,1.00,NONE
458,35.5446141667,129.2558978333,-14.100,-6.327,-1,2,1.00,NONE
459,35.5446161667,129.2558988333,-14.009,-6.104,-1,2,1.00,NONE
460,35.5446185000,129.2558995000,-13.949,-5.844,-1,2,1.00,NONE
461,35.5446203333,129.2559001667,-13.888,-5.640,-1,2,1.00,NONE
462,35.5446216667,129.2559006667,-13.843,-5.492,-1,2,1.00,NONE
463,35.5446208333,129.2559028333,-13.647,-5.585,-1,2,1.00,NONE
464,35.5446216667,129.2559050000,-13.451,-5.492,-1,2,1.00,NONE
465,35.5446226667,129.2559061667,-13.345,-5.380,-1,2,1.00,NONE
466,35.5446236667,129.2559050000,-13.451,-5.269,-1,2,1.00,NONE
467,35.5446251667,129.2559058333,-13.375,-5.102,-1,2,1.00,NONE
468,35.5446275000,129.2559065000,-13.315,-4.842,-1,2,1.00,NONE
469,35.5446291667,129.2559070000,-13.270,-4.657,-1,2,1.00,NONE
470,35.5446301667,129.2559086667,-13.119,-4.546,-1,2,1.00,NONE
471,35.5446315000,129.2559098333,-13.013,-4.397,-1,2,1.00,NONE
472,35.5446320000,129.2559115000,-12.862,-4.341,-1,2,1.00,NONE
473,35.5446328333,129.2559101667,-12.983,-4.249,-1,2,1.00,NONE
474,35.5446315000,129.2559120000,-12.817,-4.397,-1,2,1.00,NONE
475,35.5446321667,129.2559138333,-12.651,-4.323,-1,2,1.00,NONE
476,35.5446333333,129.2559148333,-12.560,-4.193,-1,2,1.00,NONE
477,35.5446326667,129.2559126667,-12.756,-4.267,-1,2,1.00,NONE
478,35.5446345000,129.2559136667,-12.666,-4.063,-1,2,1.00,NONE
479,35.5446361667,129.2559141667,-12.620,-3.878,-1,2,1.00,NONE
480,35.5446376667,129.2559148333,-12.560,-3.711,-1,2,1.00,NONE
481,35.5446363333,129.2559143333,-12.605,-3.859,-1,2,1.00,NONE
482,35.5446350000,129.2559150000,-12.545,-4.008,-1,2,1.00,NONE
483,35.5446361667,129.2559161667,-12.439,-3.878,-1,2,1.00,NONE
484,35.5446376667,129.2559176667,-12.303,-3.711,-1,2,1.00,NONE
485,35.5446391667,129.2559180000,-12.273,-3.544,-1,2,1.00,NONE
486,35.5446413333,129.2559195000,-12.137,-3.302,-1,2,1.00,NONE
487,35.5446425000,129.2559211667,-11.986,-3.173,-1,2,1.00,NONE
488,35.5446443333,129.2559228333,-11.835,-2.969,-1,2,1.00,NONE
489,35.5446460000,129.2559236667,-11.760,-2.783,-1,2,1.00,NONE
490,35.5446466667,129.2559216667,-11.941,-2.709,-1,2,1.00,NONE
491,35.5446505000,129.2559226667,-11.850,-2.282,-1,2,1.00,NONE
492,35.5446521667,129.2559231667,-11.805,-2.097,-1,2,1.00,NONE
493,35.5446535000,129.2559240000,-11.730,-1.948,-1,2,1.00,NONE
494,35.5446556667,129.2559246667,-11.669,-1.707,-1,2,1.00,NONE
495,35.5446571667,129.2559255000,-11.594,-1.540,-1,2,1.00,NONE
496,35.5446591667,129.2559255000,-11.594,-1.317,-1,2,1.00,NONE
497,35.5446608333,129.2559255000,-11.594,-1.132,-1,2,1.00,NONE
498,35.5446631667,129.2559255000,-11.594,-0.872,-1,2,1.00,NONE
499,35.5446645000,129.2559258333,-11.564,-0.724,-1,2,1.00,NONE
500,35.5446660000,129.2559256667,-11.579,-0.557,-1,2,1.00,NONE
501,35.5446670000,129.2559240000,-11.730,-0.445,-1,2,1.00,NONE
502,35.5446675000,129.2559256667,-11.579,-0.390,-1,2,1.00,NONE
503,35.5446678333,129.2559275000,-11.413,-0.353,-1,2,1.00,NONE
504,35.5446691667,129.2559280000,-11.367,-0.204,-1,2,1.00,NONE
505,35.5446711667,129.2559290000,-11.277,0.019,-1,2,1.00,NONE
506,35.5446720000,129.2559303333,-11.156,0.111,-1,2,1.00,NONE
507,35.5446740000,129.2559318333,-11.020,0.334,-1,2,1.00,NONE
508,35.5446765000,129.2559321667,-10.990,0.612,-1,2,1.00,NONE
509,35.5446790000,129.2559321667,-10.990,0.891,-1,2,1.00,NONE
510,35.5446816667,129.2559330000,-10.915,1.187,-1,2,1.00,NONE
511,35.5446825000,129.2559311667,-11.081,1.280,-1,2,1.00,NONE
512,35.5446836667,129.2559321667,-10.990,1.410,-1,2,1.00,NONE
513,35.5446851667,129.2559326667,-10.945,1.577,-1,2,1.00,NONE
514,35.5446870000,129.2559326667,-10.945,1.781,-1,2,1.00,NONE
515,35.5446873333,129.2559310000,-11.096,1.818,-1,2,1.00,NONE
516,35.5446886667,129.2559316667,-11.035,1.967,-1,2,1.00,NONE
517,35.5446866667,129.2559325000,-10.960,1.744,-1,2,1.00,NONE
518,35.5446885000,129.2559335000,-10.869,1.948,-1,2,1.00,NONE
519,35.5446901667,129.2559336667,-10.854,2.134,-1,2,1.00,NONE
520,35.5446910000,129.2559355000,-10.688,2.226,-1,2,1.00,NONE
521,35.5446923333,129.2559361667,-10.628,2.375,-1,2,1.00,NONE
522,35.5446943333,129.2559373333,-10.522,2.597,-1,2,1.00,NONE
523,35.5446958333,129.2559371667,-10.537,2.764,-1,2,1.00,NONE
524,35.5446948333,129.2559358333,-10.658,2.653,-1,2,1.00,NONE
525,35.5446940000,129.2559340000,-10.824,2.560,-1,2,1.00,NONE
526,35.5446923333,129.2559350000,-10.733,2.375,-1,2,1.00,NONE
527,35.5446911667,129.2559333333,-10.884,2.245,-1,2,1.00,NONE
528,35.5446900000,129.2559321667,-10.990,2.115,-1,2,1.00,NONE
529,35.5446878333,129.2559311667,-11.081,1.874,-1,2,1.00,NONE
530,35.5446865000,129.2559305000,-11.141,1.725,-1,2,1.00,NONE
531,35.5446881667,129.2559305000,-11.141,1.911,-1,2,1.00,NONE
532,35.5446871667,129.2559291667,-11.262,1.800,-1,2,1.00,NONE
533,35.5446856667,129.2559278333,-11.382,1.633,-1,2,1.00,NONE
534,35.5446833333,129.2559256667,-11.579,1.373,-1,2,1.00,NONE
535,35.5446821667,129.2559233333,-11.790,1.243,-1,2,1.00,NONE
536,35.5446820000,129.2559213333,-11.971,1.225,-1,2,1.00,NONE
537,35.5446805000,129.2559196667,-12.122,1.058,-1,2,1.00,NONE
538,35.5446795000,129.2559178333,-12.288,0.946,-1,2,1.00,NONE
539,35.5446780000,129.2559166667,-12.394,0.779,-1,2,1.00,NONE
540,35.5446765000,129.2559156667,-12.485,0.612,-1,2,1.00,NONE
541,35.5446751667,129.2559141667,-12.620,0.464,-1,2,1.00,NONE
542,35.5446735000,129.2559121667,-12.802,0.278,-1,2,1.00,NONE
543,35.5446726667,129.2559106667,-12.937,0.186,-1,2,1.00,NONE
544,35.5446715000,129.2559090000,-13.088,0.056,-1,2,1.00,NONE
545,35.5446696667,129.2559073333,-13.239,-0.148,-1,2,1.00,NONE
546,35.5446676667,129.2559055000,-13.405,-0.371,-1,2,1.00,NONE
547,35.5446671667,129.2559035000,-13.587,-0.427,-1,2,1.00,NONE
548,35.5446656667,129.2559021667,-13.707,-0.594,-1,2,1.00,NONE
549,35.5446656667,129.2559000000,-13.904,-0.594,-1,2,1.00,NONE
550,35.5446656667,129.2558978333,-14.100,-0.594,-1,2,1.00,NONE
551,35.5446646667,129.2558961667,-14.251,-0.705,-1,2,1.00,NONE
552,35.5446643333,129.2558980000,-14.085,-0.742,-1,2,1.00,NONE
553,35.5446630000,129.2558968333,-14.190,-0.891,-1,2,1.00,NONE
554,35.5446618333,129.2558960000,-14.266,-1.020,-1,2,1.00,NONE
555,35.5446605000,129.2558945000,-14.402,-1.169,-1,2,1.00,NONE
556,35.5446596667,129.2558928333,-14.553,-1.262,-1,2,1.00,NONE
557,35.5446588333,129.2558910000,-14.719,-1.354,-1,2,1.00,NONE
558,35.5446578333,129.2558890000,-14.900,-1.466,-1,2,1.00,NONE
559,35.5446583333,129.2558873333,-15.051,-1.410,-1,2,1.00,NONE
560,35.5446600000,129.2558875000,-15.036,-1.225,-1,2,1.00,NONE
561,35.5446593333,129.2558856667,-15.202,-1.299,-1,2,1.00,NONE
562,35.5446581667,129.2558848333,-15.277,-1.429,-1,2,1.00,NONE
563,35.5446568333,129.2558855000,-15.217,-1.577,-1,2,1.00,NONE
564,35.5446558333,129.2558868333,-15.096,-1.688,-1,2,1.00,NONE
565,35.5446548333,129.2558891667,-14.885,-1.800,-1,2,1.00,NONE
566,35.5446531667,129.2558905000,-14.764,-1.985,-1,2,1.00,NONE
567,35.5446515000,129.2558906667,-14.749,-2.171,-1,2,1.00,NONE
568,35.5446503333,129.2558915000,-14.673,-2.301,-1,2,1.00,NONE
569,35.5446485000,129.2558918333,-14.643,-2.505,-1,2,1.00,NONE
570,35.5446471667,129.2558913333,-14.689,-2.653,-1,2,1.00,NONE
571,35.5446476667,129.2558895000,-14.855,-2.597,-1,2,1.00,NONE
572,35.5446485000,129.2558878333,-15.006,-2.505,-1,2,1.00,NONE
573,35.5446490000,129.2558861667,-15.157,-2.449,-1,2,1.00,NONE
574,35.5446475000,129.2558855000,-15.217,-2.616,-1,2,1.00,NONE
575,35.5446461667,129.2558868333,-15.096,-2.764,-1,2,1.00,NONE
576,35.5446466667,129.2558890000,-14.900,-2.709,-1,2,1.00,NONE
577,35.5446480000,129.2558886667,-14.930,-2.560,-1,2,1.00,NONE
578,35.5446478333,129.2558866667,-15.111,-2.579,-1,2,1.00,NONE
579,35.5446460000,129.2558858333,-15.187,-2.783,-1,2,1.00,NONE
580,35.5446448333,129.2558885000,-14.945,-2.913,-1,2,1.00,NONE
581,35.5446440000,129.2558898333,-14.824,-3.006,-1,2,1.00,NONE
582,35.5446423333,129.2558918333,-14.643,-3.191,-1,2,1.00,NONE
583,35.5446428333,129.2558885000,-14.945,-3.136,-1,2,1.00,NONE
584,35.5446443333,129.2558865000,-15.126,-2.969,-1,2,1.00,NONE
585,35.5446463333,129.2558868333,-15.096,-2.746,-1,2,1.00,NONE
586,35.5446476667,129.2558873333,-15.051,-2.597,-1,2,1.00,NONE
587,35.5446488333,129.2558865000,-15.126,-2.468,-1,2,1.00,NONE
588,35.5446501667,129.2558856667,-15.202,-2.319,-1,2,1.00,NONE
589,35.5446516667,129.2558853333,-15.232,-2.152,-1,2,1.00,NONE
590,35.5446525000,129.2558833333,-15.413,-2.059,-1,2,1.00,NONE
591,35.5446535000,129.2558813333,-15.594,-1.948,-1,2,1.00,NONE
592,35.5446540000,129.2558796667,-15.745,-1.892,-1,2,1.00,NONE
593,35.5446550000,129.2558810000,-15.625,-1.781,-1,2,1.00,NONE
594,35.5446550000,129.2558828333,-15.458,-1.781,-1,2,1.00,NONE
595,35.5446560000,129.2558841667,-15.338,-1.670,-1,2,1.00,NONE
596,35.5446561667,129.2558873333,-15.051,-1.651,-1,2,1.00,NONE
597,35.5446566667,129.2558896667,-14.840,-1.596,-1,2,1.00,NONE
598,35.5446568333,129.2558913333,-14.689,-1.577,-1,2,1.00,NONE
599,35.5446561667,129.2558933333,-14.507,-1.651,-1,2,1.00,NONE
600,35.5446560000,129.2558950000,-14.356,-1.670,-1,2,1.00,NONE
601,35.5446541667,129.2558958333,-14.281,-1.874,-1,2,1.00,NONE
602,35.5446535000,129.2558938333,-14.462,-1.948,-1,2,1.00,NONE
603,35.5446518333,129.2558936667,-14.477,-2.134,-1,2,1.00,NONE
604,35.5446496667,129.2558928333,-14.553,-2.375,-1,2,1.00,NONE
605,35.5446480000,129.2558911667,-14.704,-2.560,-1,2,1.00,NONE
606,35.5446450000,129.2558908333,-14.734,-2.894,-1,2,1.00,NONE
607,35.5446433333,129.2558901667,-14.794,-3.080,-1,2,1.00,NONE
608,35.5446413333,129.2558883333,-14.960,-3.302,-1,2,1.00,NONE
609,35.5446426667,129.2558876667,-15.021,-3.154,-1,2,1.00,NONE
610,35.5446435000,129.2558891667,-14.885,-3.061,-1,2,1.00,NONE
611,35.5446446667,129.2558905000,-14.764,-2.931,-1,2,1.00,NONE
612,35.5446430000,129.2558905000,-14.764,-3.117,-1,2,1.00,NONE
613,35.5446430000,129.2558888333,-14.915,-3.117,-1,2,1.00,NONE
614,35.5446411667,129.2558900000,-14.809,-3.321,-1,2,1.00,NONE
615,35.5446398333,129.2558906667,-14.749,-3.469,-1,2,1.00,NONE
616,35.5446390000,129.2558893333,-14.870,-3.562,-1,2,1.00,NONE
617,35.5446366667,129.2558895000,-14.855,-3.822,-1,2,1.00,NONE
618,35.5446381667,129.2558896667,-14.840,-3.655,-1,2,1.00,NONE
619,35.5446401667,129.2558883333,-14.960,-3.432,-1,2,1.00,NONE
620,35.5446418333,129.2558865000,-15.126,-3.247,-1,2,1.00,NONE
621,35.5446431667,129.2558855000,-15.217,-3.098,-1,2,1.00,NONE
622,35.5446445000,129.2558861667,-15.157,-2.950,-1,2,1.00,NONE
623,35.5446445000,129.2558881667,-14.975,-2.950,-1,2,1.00,NONE
624,35.5446435000,129.2558868333,-15.096,-3.061,-1,2,1.00,NONE
625,35.5446418333,129.2558863333,-15.141,-3.247,-1,2,1.00,NONE
626,35.5446405000,129.2558873333,-15.051,-3.395,-1,2,1.00,NONE
627,35.5446418333,129.2558868333,-15.096,-3.247,-1,2,1.00,NONE
628,35.5446433333,129.2558881667,-14.975,-3.080,-1,2,1.00,NONE
629,35.5446435000,129.2558900000,-14.809,-3.061,-1,2,1.00,NONE
630,35.5446421667,129.2558908333,-14.734,-3.210,-1,2,1.00,NONE
631,35.5446410000,129.2558900000,-14.809,-3.340,-1,2,1.00,NONE
632,35.5446385000,129.2558903333,-14.779,-3.618,-1,2,1.00,NONE
633,35.5446355000,129.2558911667,-14.704,-3.952,-1,2,1.00,NONE
634,35.5446338333,129.2558910000,-14.719,-4.137,-1,2,1.00,NONE
635,35.5446325000,129.2558913333,-14.689,-4.286,-1,2,1.00,NONE
636,35.5446308333,129.2558915000,-14.673,-4.471,-1,2,1.00,NONE
637,35.5446291667,129.2558918333,-14.643,-4.657,-1,2,1.00,NONE
638,35.5446271667,129.2558926667,-14.568,-4.880,-1,2,1.00,NONE
639,35.5446250000,129.2558928333,-14.553,-5.121,-1,2,1.00,NONE
640,35.5446230000,129.2558941667,-14.432,-5.343,-1,2,1.00,NONE
641,35.5446243333,129.2558951667,-14.341,-5.195,-1,2,1.00,NONE
642,35.5446255000,129.2558960000,-14.266,-5.065,-1,2,1.00,NONE
643,35.5446271667,129.2558966667,-14.205,-4.880,-1,2,1.00,NONE
644,35.5446285000,129.2558963333,-14.236,-4.731,-1,2,1.00,NONE
645,35.5446300000,129.2558968333,-14.190,-4.564,-1,2,1.00,NONE
646,35.5446285000,129.2558951667,-14.341,-4.731,-1,2,1.00,NONE
647,35.5446268333,129.2558945000,-14.402,-4.917,-1,2,1.00,NONE
648,35.5446248333,129.2558950000,-14.356,-5.139,-1,2,1.00,NONE
649,35.5446235000,129.2558958333,-14.281,-5.288,-1,2,1.00,NONE
650,35.5446223333,129.2558970000,-14.175,-5.418,-1,2,1.00,NONE
651,35.5446208333,129.2558976667,-14.115,-5.585,-1,2,1.00,NONE
652,35.5446191667,129.2558983333,-14.055,-5.770,-1,2,1.00,NONE
653,35.5446176667,129.2558988333,-14.009,-5.937,-1,2,1.00,NONE
654,35.5446150000,129.2558995000,-13.949,-6.234,-1,2,1.00,NONE
655,35.5446130000,129.2559000000,-13.904,-6.457,-1,2,1.00,NONE
656,35.5446111667,129.2559010000,-13.813,-6.661,-1,2,1.00,NONE
657,35.5446098333,129.2559018333,-13.737,-6.809,-1,2,1.00,NONE
658,35.5446085000,129.2559021667,-13.707,-6.957,-1,2,1.00,NONE
659,35.5446091667,129.2559040000,-13.541,-6.883,-1,2,1.00,NONE
660,35.5446085000,129.2559055000,-13.405,-6.957,-1,2,1.00,NONE
661,35.5446076667,129.2559073333,-13.239,-7.050,-1,2,1.00,NONE
662,35.5446078333,129.2559098333,-13.013,-7.032,-1,2,1.00,NONE
663,35.5446065000,129.2559108333,-12.922,-7.180,-1,2,1.00,NONE
664,35.5446046667,129.2559116667,-12.847,-7.384,-1,2,1.00,NONE
665,35.5446031667,129.2559115000,-12.862,-7.551,-1,2,1.00,NONE
666,35.5446036667,129.2559145000,-12.590,-7.496,-1,2,1.00,NONE
667,35.5446036667,129.2559161667,-12.439,-7.496,-1,2,1.00,NONE
668,35.5446041667,129.2559180000,-12.273,-7.440,-1,2,1.00,NONE
669,35.5446045000,129.2559205000,-12.047,-7.403,-1,2,1.00,NONE
670,35.5446045000,129.2559223333,-11.881,-7.403,-1,2,1.00,NONE
671,35.5446011667,129.2559243333,-11.700,-7.774,-1,2,1.00,NONE
672,35.5445990000,129.2559256667,-11.579,-8.015,-1,2,1.00,NONE
673,35.5445980000,129.2559278333,-11.382,-8.126,-1,2,1.00,NONE
674,35.5445976667,129.2559296667,-11.216,-8.163,-1,2,1.00,NONE
675,35.5445965000,129.2559278333,-11.382,-8.293,-1,2,1.00,NONE
676,35.5445975000,129.2559245000,-11.684,-8.182,-1,2,1.00,NONE
677,35.5445983333,129.2559230000,-11.820,-8.089,-1,2,1.00,NONE
678,35.5445961667,129.2559225000,-11.866,-8.330,-1,2,1.00,NONE
679,35.5445941667,129.2559215000,-11.956,-8.553,-1,2,1.00,NONE
680,35.5445926667,129.2559210000,-12.001,-8.720,-1,2,1.00,NONE
681,35.5445911667,129.2559198333,-12.107,-8.887,-1,2,1.00,NONE
682,35.5445896667,129.2559196667,-12.122,-9.054,-1,2,1.00,NONE
683,35.5445878333,129.2559188333,-12.198,-9.258,-1,2,1.00,NONE
684,35.5445910000,129.2559180000,-12.273,-8.906,-1,2,1.00,NONE
685,35.5445935000,129.2559185000,-12.228,-8.627,-1,2,1.00,NONE
686,35.5445953333,129.2559190000,-12.183,-8.423,-1,2,1.00,NONE
687,35.5445936667,129.2559193333,-12.152,-8.609,-1,2,1.00,NONE
688,35.5445926667,129.2559180000,-12.273,-8.720,-1,2,1.00,NONE
689,35.5445921667,129.2559161667,-12.439,-8.776,-1,2,1.00,NONE
690,35.5445910000,129.2559138333,-12.651,-8.906,-1,2,1.00,NONE
691,35.5445911667,129.2559120000,-12.817,-8.887,-1,2,1.00,NONE
692,35.5445891667,129.2559116667,-12.847,-9.110,-1,2,1.00,NONE
693,35.5445875000,129.2559116667,-12.847,-9.295,-1,2,1.00,NONE
694,35.5445848333,129.2559115000,-12.862,-9.592,-1,2,1.00,NONE
695,35.5445833333,129.2559110000,-12.907,-9.759,-1,2,1.00,NONE
696,35.5445848333,129.2559093333,-13.058,-9.592,-1,2,1.00,NONE
697,35.5445841667,129.2559078333,-13.194,-9.666,-1,2,1.00,NONE
698,35.5445826667,129.2559068333,-13.285,-9.833,-1,2,1.00,NONE
699,35.5445815000,129.2559058333,-13.375,-9.963,-1,2,1.00,NONE
700,35.5445793333,129.2559058333,-13.375,-10.204,-1,2,1.00,NONE
701,35.5445771667,129.2559060000,-13.360,-10.446,-1,2,1.00,NONE
702,35.5445773333,129.2559085000,-13.134,-10.427,-1,2,1.00,NONE
703,35.5445768333,129.2559111667,-12.892,-10.483,-1,2,1.00,NONE
704,35.5445765000,129.2559131667,-12.711,-10.520,-1,2,1.00,NONE
705,35.5445756667,129.2559145000,-12.590,-10.613,-1,2,1.00,NONE
706,35.5445760000,129.2559163333,-12.424,-10.575,-1,2,1.00,NONE
707,35.5445756667,129.2559183333,-12.243,-10.613,-1,2,1.00,NONE
708,35.5445738333,129.2559210000,-12.001,-10.817,-1,2,1.00,NONE
709,35.5445713333,129.2559235000,-11.775,-11.095,-1,2,1.00,NONE
710,35.5445696667,129.2559248333,-11.654,-11.280,-1,2,1.00,NONE
711,35.5445668333,129.2559261667,-11.533,-11.596,-1,2,1.00,NONE
712,35.5445650000,129.2559276667,-11.398,-11.800,-1,2,1.00,NONE
713,35.5445620000,129.2559280000,-11.367,-12.134,-1,2,1.00,NONE
714,35.5445603333,129.2559296667,-11.216,-12.319,-1,2,1.00,NONE
715,35.5445615000,129.2559315000,-11.050,-12.190,-1,2,1.00,NONE
716,35.5445603333,129.2559325000,-10.960,-12.319,-1,2,1.00,NONE
717,35.5445591667,129.2559338333,-10.839,-12.449,-1,2,1.00,NONE
718,35.5445553333,129.2559353333,-10.703,-12.876,-1,2,1.00,NONE
719,35.5445530000,129.2559360000,-10.643,-13.136,-1,2,1.00,NONE
720,35.5445493333,129.2559370000,-10.552,-13.544,-1,2,1.00,NONE
