index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
173,37.2885338333,127.1072600000,-3.056,-10.613,0.000,0.000,0.000,1,1,2.00,0,NONE
174,37.2885355000,127.1072596667,-3.085,-10.427,0.000,0.000,0.000,1,1,2.00,0,NONE
175,37.2885375000,127.1072593333,-3.115,-10.204,0.000,0.000,0.000,1,1,2.00,0,NONE
176,37.2885390000,127.1072591667,-3.129,-10.037,0.000,0.000,0.000,1,1,2.00,0,NONE
177,37.2885406667,127.1072590000,-3.144,-9.852,0.000,0.000,0.000,1,1,2.00,0,NONE
178,37.2885426667,127.1072586667,-3.174,-9.629,0.000,0.000,0.000,1,1,2.00,0,NONE
179,37.2885445000,127.1072586667,-3.174,-9.425,0.000,0.000,0.000,1,1,2.00,0,NONE
180,37.2885463333,127.1072586667,-3.174,-9.221,0.000,0.000,0.000,1,1,2.00,0,NONE
181,37.2885483333,127.1072588333,-3.159,-8.998,0.000,0.000,0.000,1,1,2.00,0,NONE
182,37.2885501667,127.1072590000,-3.144,-8.794,0.000,0.000,0.000,1,1,2.00,0,NONE
183,37.2885520000,127.1072591667,-3.129,-8.590,0.000,0.000,0.000,1,1,2.00,0,NONE
184,37.2885538333,127.1072591667,-3.129,-8.386,0.000,0.000,0.000,1,1,2.00,0,NONE
185,37.2885556667,127.1072591667,-3.129,-8.182,0.000,0.000,0.000,1,1,2.00,0,NONE
186,37.2885573333,127.1072596667,-3.085,-7.996,0.000,0.000,0.000,1,1,2.00,0,NONE
187,37.2885591667,127.1072601667,-3.041,-7.792,0.000,0.000,0.000,1,1,2.00,0,NONE
188,37.2885610000,127.1072606667,-2.996,-7.588,0.000,0.000,0.000,1,1,2.00,0,NONE
189,37.2885628333,127.1072611667,-2.952,-7.384,0.000,0.000,0.000,1,1,2.00,0,NONE
190,37.2885648333,127.1072616667,-2.908,-7.162,0.000,0.000,0.000,1,1,2.00,0,NONE
191,37.2885666667,127.1072621667,-2.864,-6.957,0.000,0.000,0.000,1,1,2.00,0,NONE
192,37.2885685000,127.1072628333,-2.805,-6.753,0.000,0.000,0.000,1,1,2.00,0,NONE
193,37.2885703333,127.1072636667,-2.731,-6.549,0.000,0.000,0.000,1,1,2.00,0,NONE
194,37.2885723333,127.1072646667,-2.642,-6.327,0.000,0.000,0.000,1,1,2.00,0,NONE
195,37.2885740000,127.1072651667,-2.598,-6.141,0.000,0.000,0.000,1,1,2.00,0,NONE
196,37.2885758333,127.1072658333,-2.539,-5.937,0.000,0.000,0.000,1,1,2.00,0,NONE
197,37.2885776667,127.1072665000,-2.480,-5.733,0.000,0.000,0.000,1,1,2.00,0,NONE
198,37.2885795000,127.1072671667,-2.421,-5.529,0.000,0.000,0.000,1,1,2.00,0,NONE
199,37.2885813333,127.1072683333,-2.317,-5.325,0.000,0.000,0.000,1,1,2.00,0,NONE
200,37.2885831667,127.1072691667,-2.244,-5.121,0.000,0.000,0.000,1,1,2.00,0,NONE
201,37.2885848333,127.1072700000,-2.170,-4.935,0.000,0.000,0.000,1,1,2.00,0,NONE
202,37.2885866667,127.1072705000,-2.126,-4.731,0.000,0.000,0.000,1,1,2.00,0,NONE
203,37.2885883333,127.1072713333,-2.052,-4.546,0.000,0.000,0.000,1,1,2.00,0,NONE
204,37.2885900000,127.1072718333,-2.007,-4.360,0.000,0.000,0.000,1,1,2.00,0,NONE
205,37.2885916667,127.1072728333,-1.919,-4.174,0.000,0.000,0.000,1,1,2.00,0,NONE
206,37.2885935000,127.1072738333,-1.830,-3.970,0.000,0.000,0.000,1,1,2.00,0,NONE
207,37.2885951667,127.1072746667,-1.757,-3.785,0.000,0.000,0.000,1,1,2.00,0,NONE
208,37.2885970000,127.1072755000,-1.683,-3.581,0.000,0.000,0.000,1,1,2.00,0,NONE
209,37.2885986667,127.1072765000,-1.594,-3.395,0.000,0.000,0.000,1,1,2.00,0,NONE
210,37.2886005000,127.1072773333,-1.520,-3.191,0.000,0.000,0.000,1,1,2.00,0,NONE
211,37.2886021667,127.1072785000,-1.417,-3.006,0.000,0.000,0.000,1,1,2.00,0,NONE
212,37.2886038333,127.1072796667,-1.314,-2.820,0.000,0.000,0.000,1,1,2.00,0,NONE
213,37.2886055000,127.1072806667,-1.225,-2.635,0.000,0.000,0.000,1,1,2.00,0,NONE
214,37.2886071667,127.1072815000,-1.151,-2.449,0.000,0.000,0.000,1,1,2.00,0,NONE
215,37.2886088333,127.1072821667,-1.092,-2.264,0.000,0.000,0.000,1,1,2.00,0,NONE
216,37.2886103333,127.1072831667,-1.004,-2.097,0.000,0.000,0.000,1,1,2.00,0,NONE
217,37.2886118333,127.1072843333,-0.900,-1.930,0.000,0.000,0.000,1,1,2.00,0,NONE
218,37.2886135000,127.1072856667,-0.782,-1.744,0.000,0.000,0.000,1,1,2.00,0,NONE
219,37.2886150000,127.1072866667,-0.694,-1.577,0.000,0.000,0.000,1,1,2.00,0,NONE
220,37.2886165000,127.1072873333,-0.635,-1.410,0.000,0.000,0.000,1,1,2.00,0,NONE
221,37.2886183333,127.1072881667,-0.561,-1.206,0.000,0.000,0.000,1,1,2.00,0,NONE
222,37.2886196667,127.1072888333,-0.502,-1.058,0.000,0.000,0.000,1,1,2.00,0,NONE
223,37.2886215000,127.1072898333,-0.413,-0.853,0.000,0.000,0.000,1,1,2.00,0,NONE
224,37.2886226667,127.1072908333,-0.325,-0.724,0.000,0.000,0.000,1,1,2.00,0,NONE
225,37.2886240000,127.1072916667,-0.251,-0.575,0.000,0.000,0.000,1,1,2.00,0,NONE
226,37.2886250000,127.1072921667,-0.207,-0.464,0.000,0.000,0.000,1,1,2.00,0,STOP_LINE
