index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
159,37.2888163333,127.1075098333,17.285,11.856,0.000,0.000,0.000,1,1,2.00,0,NONE
160,37.2888156667,127.1075125000,17.521,11.781,0.000,0.000,0.000,1,1,2.00,0,NONE
161,37.2888150000,127.1075153333,17.772,11.707,0.000,0.000,0.000,1,1,2.00,0,NONE
162,37.2888143333,127.1075181667,18.023,11.633,0.000,0.000,0.000,1,1,2.00,0,NONE
163,37.2888136667,127.1075206667,18.244,11.559,0.000,0.000,0.000,1,1,2.00,0,NONE
164,37.2888128333,127.1075231667,18.466,11.466,0.000,0.000,0.000,1,1,2.00,0,NONE
165,37.2888118333,127.1075258333,18.702,11.355,0.000,0.000,0.000,1,1,2.00,0,NONE
166,37.2888113333,127.1075283333,18.923,11.299,0.000,0.000,0.000,1,1,2.00,0,NONE
167,37.2888106667,127.1075310000,19.160,11.225,0.000,0.000,0.000,1,1,2.00,0,NONE
168,37.2888101667,127.1075338333,19.411,11.169,0.000,0.000,0.000,1,1,2.00,0,NONE
169,37.2888095000,127.1075363333,19.632,11.095,0.000,0.000,0.000,1,1,2.00,0,NONE
170,37.2888086667,127.1075390000,19.868,11.002,0.000,0.000,0.000,1,1,2.00,0,NONE
171,37.2888080000,127.1075416667,20.104,10.928,0.000,0.000,0.000,1,1,2.00,0,NONE
172,37.2888075000,127.1075445000,20.355,10.872,0.000,0.000,0.000,1,1,2.00,0,NONE
173,37.2888070000,127.1075473333,20.606,10.817,0.000,0.000,0.000,1,1,2.00,0,NONE
174,37.2888063333,127.1075500000,20.842,10.742,0.000,0.000,0.000,1,1,2.00,0,NONE
175,37.2888056667,127.1075526667,21.079,10.668,0.000,0.000,0.000,1,1,2.00,0,NONE
176,37.2888048333,127.1075553333,21.315,10.575,0.000,0.000,0.000,1,1,2.00,0,NONE
177,37.2888040000,127.1075580000,21.551,10.483,0.000,0.000,0.000,1,1,2.00,0,NONE
178,37.2888033333,127.1075606667,21.787,10.408,0.000,0.000,0.000,1,1,2.00,0,NONE
179,37.2888026667,127.1075633333,22.023,10.334,0.000,0.000,0.000,1,1,2.00,0,NONE
180,37.2888018333,127.1075660000,22.259,10.241,0.000,0.000,0.000,1,1,2.00,0,NONE
181,37.2888010000,127.1075686667,22.496,10.149,0.000,0.000,0.000,1,1,2.00,0,NONE
182,37.2888003333,127.1075715000,22.747,10.074,0.000,0.000,0.000,1,1,2.00,0,NONE
